 TITLE = "Information of all contacts"
 VARIABLES= "pos_x"  "pos_y" "model_name""kn" "ks" "pb_kn" "pb_ks" "pb_ten" "pb_coh" "pb_fa" "pb_rmul" "normal_x" "normal_y" "shear_x" "shear_y" "f_global_x" "f_global_y" "f_local_x" "f_local_y" "cf_normal" "cf_shear" 
  0.130269  -2.92519  linearpbond  6.32956e+10  3.16478e+10  1.10267e+11  5.51333e+10  6.28211e+07  6.28211e+07  0  1  -0.24525  0.96946  -0.96946  -0.24525  -9619.44  38025.1  39223  0  39223  0
  -4.46281  -0.420038  linearpbond  6.94771e+10  3.47386e+10  1.17273e+11  5.86367e+10  6.17365e+07  6.17365e+07  0  1  0.866469  0.499231  -0.499231  0.866469  6798.38  3917.01  7846.08  0  7846.08  0
  -4.715  -0.271823  linearpbond  6.70663e+10  3.35332e+10  1.11525e+11  5.57627e+10  4.83324e+07  4.83324e+07  0  1  0.0166645  0.999861  -0.999861  0.0166645  142.389  8543.29  8544.48  0  8544.48  0
  -2.1975  2.89388  linearpbond  6.38787e+10  3.19394e+10  1.25756e+11  6.28779e+10  4.88692e+07  4.88692e+07  0  1  -0.947501  0.319753  -0.319753  -0.947501  -1071.46  361.585  1130.83  0  1130.83  0
  -2.14259  2.60565  linearpbond  6.74252e+10  3.37126e+10  1.1139e+11  5.56948e+10  4.36644e+07  4.36644e+07  0  1  -0.770068  -0.637961  0.637961  -0.770068  -3490.65  -2891.82  4532.9  0  4532.9  0
  -0.65872  -2.96084  linearpbond  6.88994e+10  3.44497e+10  1.12985e+11  5.64923e+10  4.64057e+07  4.64057e+07  0  1  0.925091  -0.379747  0.379747  0.925091  21445.3  -8803.22  23181.8  0  23181.8  0
  -1.04566  -2.58146  linearpbond  6.85946e+10  3.42973e+10  1.12485e+11  5.62424e+10  4.84543e+07  4.84543e+07  0  1  -0.396065  0.918223  -0.918223  -0.396065  -10325.9  23939.1  26071.1  0  26071.1  0
  0.0282469  2.93045  linearpbond  6.82282e+10  3.41141e+10  1.0373e+11  5.18652e+10  5.02946e+07  5.02946e+07  0  1  0.999638  -0.0268956  0.0268956  0.999638  2463.51  -66.2815  2464.4  0  2464.4  0
  -0.107296  3.21427  linearpbond  6.01682e+10  3.00841e+10  1.15379e+11  5.76896e+10  4.84152e+07  4.84152e+07  0  1  0.605805  0.795613  -0.795613  0.605805  1053.72  1383.87  1739.38  0  1739.38  0
  -3.20343  2.36609  linearpbond  6.71742e+10  3.35871e+10  1.31499e+11  6.57494e+10  2.48256e+07  2.48256e+07  0  1  -0.745572  0.666425  -0.666425  -0.745572  -1981.68  1771.32  2657.94  0  2657.94  0
  -3.49088  -1.35108  linearpbond  6.6014e+10  3.3007e+10  1.07871e+11  5.39354e+10  4.54295e+07  4.54295e+07  0  1  -0.858443  0.512909  -0.512909  -0.858443  -33313.7  19904.5  38807.1  0  38807.1  0
  4.53364  -0.440197  linearpbond  6.09925e+10  3.04963e+10  1.19828e+11  5.99138e+10  4.17049e+07  4.17049e+07  0  1  -0.919092  -0.394044  0.394044  -0.919092  -13907.4  -5962.55  15131.7  0  15131.7  0
  4.16169  -4.5853  linearpbond  6.48475e+10  3.24237e+10  1.26196e+11  6.30978e+10  5.58994e+07  5.58994e+07  0  1  0.139589  0.990209  -0.990209  0.139589  7584.76  53804.2  54336.2  0  54336.2  0
  -3.84569  -3.79803  linearpbond  6.80009e+10  3.40005e+10  1.2233e+11  6.11648e+10  5.5114e+07  5.5114e+07  0  1  -0.999641  0.0267759  -0.0267759  -0.999641  -31995.1  857.005  32006.6  0  32006.6  0
  -3.46414  -4.05346  linearpbond  6.73144e+10  3.36572e+10  1.30757e+11  6.53785e+10  4.52732e+07  4.52732e+07  0  1  0.434112  -0.900859  0.900859  0.434112  1900.27  -3943.4  4377.38  0  4377.38  0
  -2.33948  1.00772  linearpbond  6.99911e+10  3.49955e+10  1.35549e+11  6.77743e+10  5.85599e+07  5.85599e+07  0  1  -0.808884  0.587969  -0.587969  -0.808884  -1689.56  1228.12  2088.75  0  2088.75  0
